datetime,open,high,low,close,volume,status
2017-10-28 23:00:00,5724.88,5733.02,5699.9,5719.64,43.518807000000024,
2017-10-29 00:00:00,5709.98,5719.65,5681.0,5698.67,37.47745399999999,
2017-10-29 01:00:00,5698.65,5699.0,5666.11,5670.42,40.01169299999997,
2017-10-29 02:00:00,5671.23,5700.0,5648.01,5689.97,64.80723800000003,
2017-10-29 03:00:00,5689.97,5719.65,5682.0,5715.01,54.42412599999996,
2017-10-29 04:00:00,5715.0,5766.99,5705.02,5744.99,52.638709,
2017-10-29 05:00:00,5740.01,5759.89,5720.0,5747.93,43.06600199999999,
2017-10-29 06:00:00,5735.04,5766.99,5725.03,5766.99,96.88471799999996,
2017-10-29 07:00:00,5766.97,5815.84,5759.91,5799.99,63.48734599999997,
2017-10-29 08:00:00,5790.11,5800.0,5766.24,5770.28,56.56937600000004,
2017-10-29 09:00:00,5775.06,5790.0,5741.09,5755.18,38.251472000000035,
2017-10-29 10:00:00,5755.0,5787.88,5755.0,5760.82,75.04230200000003,
2017-10-29 11:00:00,5760.75,5800.0,5760.6,5784.97,60.83346000000001,
2017-10-29 12:00:00,5784.99,5795.0,5758.75,5758.75,61.92156800000011,
2017-10-29 13:00:00,5758.72,5790.0,5730.0,5790.0,88.03955500000006,
2017-10-29 14:00:00,5790.0,5800.0,5789.95,5790.04,112.21070099999999,
2017-10-29 15:00:00,5794.99,5988.0,5790.06,5949.01,117.00044799999998,
2017-10-29 16:00:00,5949.01,5970.0,5889.85,5935.63,85.34350799999997,
2017-10-29 17:00:00,5949.99,5960.71,5910.02,5925.0,52.974034000000046,
2017-10-29 18:00:00,5943.14,5975.44,5921.32,5960.02,62.68388700000002,
2017-10-29 19:00:00,5960.02,6085.0,5952.0,6085.0,123.96711899999963,
2017-10-29 20:00:00,6085.0,6189.88,6034.06,6153.05,127.26026299999963,
2017-10-29 21:00:00,6153.06,6179.99,6096.02,6132.59,83.02909800000012,
2017-10-29 22:00:00,6132.85,6169.99,6100.02,6128.0,118.97365699999996,
2017-10-29 23:00:00,6132.0,6189.87,6127.98,6169.98,87.88043899999995,
2017-10-30 00:00:00,6133.01,6145.92,6100.07,6100.83,87.04605899999976,
2017-10-30 01:00:00,6100.85,6144.02,6075.5,6144.0,122.34015299999997,
2017-10-30 02:00:00,6142.89,6143.0,6110.37,6112.02,51.472309,
2017-10-30 03:00:00,6112.02,6159.99,6095.07,6140.0,72.24395199999998,
2017-10-30 04:00:00,6154.99,6172.0,6133.56,6158.98,32.217544,
2017-10-30 05:00:00,6158.94,6159.99,6123.99,6137.99,46.79357799999999,
2017-10-30 06:00:00,6137.99,6145.0,6112.22,6121.01,57.645283999999975,
2017-10-30 07:00:00,6121.02,6160.0,6096.08,6116.19,67.75236300000005,
2017-10-30 08:00:00,6123.3,6149.94,6116.18,6137.94,23.782815000000017,
2017-10-30 09:00:00,6137.93,6180.02,6130.03,6150.06,66.53462500000003,
2017-10-30 10:00:00,6150.06,6229.01,6150.01,6203.98,137.98086399999994,
2017-10-30 11:00:00,6203.97,6248.68,6150.24,6181.98,49.37921800000001,
2017-10-30 12:00:00,6179.92,6198.98,6130.12,6147.08,72.874139,
2017-10-30 13:00:00,6147.15,6180.13,6147.15,6161.1,62.149455000000025,
2017-10-30 14:00:00,6161.1,6179.7,6038.05,6060.0,99.70938399999996,
2017-10-30 15:00:00,6055.02,6119.49,6030.0,6071.0,45.99602900000002,
2017-10-30 16:00:00,6071.95,6109.95,6055.56,6065.06,65.569631,
2017-10-30 17:00:00,6065.05,6099.0,6065.04,6098.95,70.801518,
2017-10-30 18:00:00,6090.02,6146.86,6090.02,6102.01,42.151643,
2017-10-30 19:00:00,6102.04,6124.98,6062.13,6111.58,47.12529899999999,
2017-10-30 20:00:00,6111.38,6124.44,6088.88,6116.16,14.368667000000004,
2017-10-30 21:00:00,6116.12,6116.98,6088.94,6104.88,41.17592200000003,
2017-10-30 22:00:00,6104.66,6115.98,6093.82,6110.05,38.237618000000005,
2017-10-30 23:00:00,6110.05,6135.04,6100.0,6120.5,58.33897399999998,
2017-10-31 00:00:00,6120.52,6165.96,6120.52,6165.84,27.131425,
2017-10-31 01:00:00,6125.03,6172.18,6125.01,6146.06,20.392131,
2017-10-31 02:00:00,6150.0,6170.02,6126.03,6133.19,40.135525,
2017-10-31 03:00:00,6144.98,6150.0,6127.0,6139.88,58.81272600000004,
2017-10-31 04:00:00,6139.88,6172.0,6129.01,6154.98,42.50731499999998,
2017-10-31 05:00:00,6154.69,6164.99,6135.02,6158.01,51.113597999999975,
2017-10-31 06:00:00,6158.02,6172.18,6129.04,6129.06,33.85786699999992,
2017-10-31 07:00:00,6129.05,6139.9,6100.0,6117.94,37.02890200000003,
2017-10-31 08:00:00,6117.94,6144.96,6100.04,6129.79,41.369713999999995,
2017-10-31 09:00:00,6129.78,6168.0,6120.05,6160.02,58.33442200000005,
2017-10-31 10:00:00,6168.0,6189.98,6154.97,6170.28,59.989939000000064,
2017-10-31 11:00:00,6175.28,6223.33,6175.26,6223.33,58.72028299999998,
2017-10-31 12:00:00,6223.41,6237.99,6201.01,6214.97,63.5301909999999,
2017-10-31 13:00:00,6209.99,6330.0,6203.02,6329.04,120.00970799999988,
2017-10-31 14:00:00,6334.03,6420.0,6300.03,6371.0,121.34292300000025,
2017-10-31 15:00:00,6369.99,6396.0,6340.01,6371.28,75.24800900000004,
2017-10-31 16:00:00,6371.28,6398.88,6352.72,6365.01,78.16109899999984,
2017-10-31 17:00:00,6376.96,6384.97,6325.52,6369.02,54.35765000000005,
2017-10-31 18:00:00,6369.02,6369.03,6340.0,6340.03,65.30451700000005,
2017-10-31 19:00:00,6340.03,6349.99,6319.69,6329.98,111.80019199999988,
2017-10-31 20:00:00,6329.98,6399.93,6322.31,6367.66,77.56230100000018,
2017-10-31 21:00:00,6367.66,6391.93,6360.45,6391.8,71.01742200000011,
2017-10-31 22:00:00,6391.93,6438.0,6362.13,6389.99,87.04272400000028,
2017-10-31 23:00:00,6389.98,6498.01,6363.12,6463.0,57.004342000000136,
2017-11-01 00:00:00,6463.0,6463.07,6375.05,6395.0,64.145894,
2017-11-01 01:00:00,6395.01,6439.88,6388.04,6429.94,52.81529199999983,
2017-11-01 02:00:00,6429.88,6464.55,6418.0,6435.02,38.063698000000024,
2017-11-01 03:00:00,6435.01,6473.88,6435.01,6458.88,53.44027399999999,
2017-11-01 04:00:00,6439.05,6458.38,6360.0,6369.91,51.236360000000005,
2017-11-01 05:00:00,6360.02,6423.01,6338.02,6422.9,41.04735199999987,
2017-11-01 06:00:00,6422.8,6423.01,6386.01,6415.0,48.581624000000076,
2017-11-01 07:00:00,6414.82,6431.86,6391.11,6415.0,65.38036900000006,
2017-11-01 08:00:00,6414.99,6482.84,6410.01,6461.99,57.37701199999991,
2017-11-01 09:00:00,6461.99,6580.0,6451.01,6554.85,74.09019599999996,
2017-11-01 10:00:00,6554.85,6645.32,6510.05,6593.38,101.44412800000006,
2017-11-01 11:00:00,6593.36,6622.99,6548.3,6614.97,92.9268420000003,
2017-11-01 12:00:00,6613.92,6613.93,6455.0,6518.99,112.77401199999989,
2017-11-01 13:00:00,6518.99,6540.0,6461.51,6515.0,72.23929199999995,
2017-11-01 14:00:00,6515.02,6572.87,6515.0,6550.17,79.28080199999982,
2017-11-01 15:00:00,6551.04,6600.0,6532.17,6596.99,92.21890099999986,
2017-11-01 16:00:00,6559.9,6644.8,6559.9,6598.88,82.36156600000015,
2017-11-01 17:00:00,6598.88,6629.97,6575.05,6629.96,43.29343300000003,
2017-11-01 18:00:00,6625.02,6629.97,6590.05,6596.02,70.73770499999995,
2017-11-01 19:00:00,6597.16,6623.0,6570.88,6622.99,96.58108000000018,
2017-11-01 20:00:00,6622.98,6623.0,6561.04,6599.98,53.54499100000004,
2017-11-01 21:00:00,6576.17,6617.95,6576.16,6608.01,69.1883470000002,
2017-11-01 22:00:00,6614.99,6697.55,6600.17,6687.99,95.77545300000006,
2017-11-01 23:00:00,6675.03,6774.67,6665.01,6753.98,67.07056500000007,
2017-11-02 00:00:00,6753.98,6849.0,6730.0,6789.89,108.09165300000005,
2017-11-02 01:00:00,6800.01,6967.61,6789.86,6789.86,112.40040500000036,
2017-11-02 02:00:00,6789.62,6849.99,6731.02,6795.02,94.83790399999985,
2017-11-02 03:00:00,6795.05,6888.47,6772.02,6860.07,85.9107490000001,
2017-11-02 04:00:00,6840.02,6887.65,6800.06,6874.94,57.05807600000003,
2017-11-02 05:00:00,6877.98,6941.0,6842.13,6846.01,78.67197799999998,
2017-11-02 06:00:00,6846.07,6970.0,6846.07,6969.11,81.96118200000011,
2017-11-02 07:00:00,6942.92,6977.0,6823.12,6934.0,72.98632199999989,
2017-11-02 08:00:00,6934.0,6968.88,6911.01,6959.01,76.84477000000007,
2017-11-02 09:00:00,6959.03,6988.86,6950.31,6982.02,92.18162399999994,
2017-11-02 10:00:00,6960.83,7147.98,6950.67,7127.01,123.23950399999958,
2017-11-02 11:00:00,7143.96,7300.0,6685.1,6887.81,265.96967899999964,
2017-11-02 12:00:00,6887.66,7047.44,6700.0,6909.03,172.46139700000032,
2017-11-02 13:00:00,6910.0,7100.0,6868.04,7011.09,192.69929199999996,
2017-11-02 14:00:00,7011.08,7047.96,6921.01,6948.88,102.6458539999999,
2017-11-02 15:00:00,6948.88,7019.99,6872.81,7019.98,103.23911300000013,
2017-11-02 16:00:00,7015.5,7041.51,6900.08,6946.98,97.30904899999979,
2017-11-02 17:00:00,6945.98,6974.63,6859.56,6945.03,87.65473400000002,
2017-11-02 18:00:00,6945.03,6945.03,6830.0,6858.07,96.0475879999999,
2017-11-02 19:00:00,6858.07,7000.97,6830.05,6981.88,116.97493000000003,
2017-11-02 20:00:00,6981.07,7132.0,6965.0,7028.04,76.368343,
2017-11-02 21:00:00,7031.02,7115.18,7031.02,7070.0,66.90610900000001,
2017-11-02 22:00:00,7061.03,7100.0,7013.18,7043.96,80.91627999999994,
2017-11-02 23:00:00,7030.0,7089.89,7010.0,7019.98,60.23426799999998,
2017-11-03 00:00:00,7010.31,7037.7,6941.48,6969.03,55.14521400000004,
2017-11-03 01:00:00,6969.04,6999.93,6923.0,6984.66,51.36815599999999,
2017-11-03 02:00:00,6984.6,7039.99,6970.11,7025.02,64.96884700000004,
2017-11-03 03:00:00,7025.01,7198.9,7021.03,7172.41,123.39255600000003,
2017-11-03 04:00:00,7186.01,7235.34,7133.01,7198.14,50.33567999999998,
2017-11-03 05:00:00,7175.21,7199.99,7111.02,7197.98,82.52301000000016,
2017-11-03 06:00:00,7178.31,7238.97,7160.02,7181.03,84.99106099999997,
2017-11-03 07:00:00,7181.02,7259.99,7178.97,7251.01,64.96256699999996,
2017-11-03 08:00:00,7251.02,7346.34,7180.0,7289.02,116.41476199999967,
2017-11-03 09:00:00,7340.89,7340.89,7215.19,7263.04,113.60029800000007,
2017-11-03 10:00:00,7299.98,7345.0,7265.01,7306.01,113.93767499999998,
2017-11-03 11:00:00,7315.96,7315.96,7162.6,7230.95,96.07306900000002,
2017-11-03 12:00:00,7230.95,7298.98,7165.0,7298.98,63.57465900000002,
2017-11-03 13:00:00,7298.9,7298.98,7138.18,7209.96,133.40371000000007,
2017-11-03 14:00:00,7209.95,7278.94,7146.03,7235.02,48.775388,
2017-11-03 15:00:00,7235.03,7297.97,7222.0,7284.98,82.09843800000006,
2017-11-03 16:00:00,7284.98,7299.99,7225.43,7249.28,75.80323300000002,
2017-11-03 17:00:00,7249.12,7285.07,7190.02,7270.02,69.70729500000002,
2017-11-03 18:00:00,7270.04,7298.0,7270.0,7283.31,84.36257600000005,
2017-11-03 19:00:00,7283.31,7296.99,7233.01,7234.0,47.293793000000015,
2017-11-03 20:00:00,7269.73,7275.0,7190.02,7190.02,53.4851339999999,
2017-11-03 21:00:00,7190.03,7216.99,7032.0,7084.99,78.0258160000001,
2017-11-03 22:00:00,7085.0,7209.99,7056.71,7147.93,63.949248999999945,
2017-11-03 23:00:00,7147.91,7167.98,7105.02,7115.04,73.30540600000006,
2017-11-04 00:00:00,7115.02,7125.0,6999.37,7041.13,86.258679,
2017-11-04 01:00:00,7041.15,7055.0,6901.0,6980.06,88.604575,
2017-11-04 02:00:00,7028.98,7139.99,7025.0,7101.3,71.36462900000011,
2017-11-04 03:00:00,7101.31,7160.22,7056.0,7125.12,67.81968999999991,
2017-11-04 04:00:00,7150.0,7192.99,7125.18,7178.87,78.51454100000008,
2017-11-04 05:00:00,7178.88,7192.99,7133.99,7134.01,50.22154499999992,
2017-11-04 06:00:00,7134.01,7173.22,7095.52,7114.99,65.99209600000009,
2017-11-04 07:00:00,7114.94,7190.0,7100.06,7174.99,30.751798000000036,
2017-11-04 08:00:00,7174.99,7199.99,7115.01,7158.91,68.7947449999999,
2017-11-04 09:00:00,7150.0,7159.99,7100.06,7138.58,26.892491999999983,
2017-11-04 10:00:00,7137.73,7137.73,7070.12,7114.91,64.02492100000019,
2017-11-04 11:00:00,7099.98,7112.72,7085.0,7085.02,55.774158000000014,
2017-11-04 12:00:00,7085.02,7155.0,7085.0,7147.0,67.10781299999995,
2017-11-04 13:00:00,7148.99,7280.0,7130.02,7250.2,71.44817499999996,
2017-11-04 14:00:00,7250.18,7308.02,7250.17,7295.98,50.56457699999998,
2017-11-04 15:00:00,7295.97,7300.0,7249.0,7300.0,36.79683100000007,
2017-11-04 16:00:00,7300.0,7375.5,7285.12,7315.02,88.82482799999995,
2017-11-04 17:00:00,7315.02,7329.99,7262.06,7275.11,60.64495300000004,
2017-11-04 18:00:00,7285.01,7319.98,7280.18,7319.68,32.981586999999976,
2017-11-04 19:00:00,7318.77,7370.0,7290.81,7360.04,47.87015799999999,
2017-11-04 20:00:00,7360.02,7480.99,7340.03,7400.02,85.51234299999993,
2017-11-04 21:00:00,7400.03,7448.92,7400.01,7419.74,25.599429000000036,
2017-11-04 22:00:00,7419.0,7419.69,7300.0,7325.03,33.98030400000001,
2017-11-04 23:00:00,7377.98,7404.99,7325.12,7357.09,42.84689999999998,
2017-11-05 00:00:00,7357.27,7387.68,7280.0,7325.02,37.05289400000002,
2017-11-05 01:00:00,7325.02,7390.0,7320.03,7389.92,44.942936000000024,
2017-11-05 02:00:00,7389.88,7389.89,7339.98,7372.0,29.541726000000022,
2017-11-05 03:00:00,7371.98,7424.49,7347.03,7409.93,29.977029000000012,
2017-11-05 04:00:00,7399.98,7445.72,7388.07,7400.17,42.91211999999992,
2017-11-05 05:00:00,7408.99,7447.12,7400.16,7420.41,37.29541000000004,
2017-11-05 06:00:00,7420.42,7457.9,7420.12,7449.97,30.224187999999927,
2017-11-05 07:00:00,7449.93,7449.93,7349.98,7398.69,41.493872000000046,
2017-11-05 08:00:00,7398.7,7429.77,7385.2,7390.54,34.07479999999998,
2017-11-05 09:00:00,7390.58,7429.77,7320.0,7416.87,39.84110299999999,
2017-11-05 10:00:00,7376.03,7430.0,7376.02,7415.12,46.94212799999999,
2017-11-05 11:00:00,7416.03,7513.82,7406.19,7513.82,90.57273100000009,
2017-11-05 12:00:00,7513.8,7539.0,7455.0,7536.06,54.847090999999935,
2017-11-05 13:00:00,7537.02,7590.25,7535.84,7566.01,119.6331100000003,
2017-11-05 14:00:00,7566.02,7589.99,7500.04,7530.02,94.8758919999998,
2017-11-05 15:00:00,7515.0,7560.0,7480.08,7499.87,48.20631499999995,
2017-11-05 16:00:00,7499.87,7524.88,7476.01,7500.0,59.500976,
2017-11-05 17:00:00,7480.44,7499.92,7450.11,7485.38,60.59420000000001,
2017-11-05 18:00:00,7485.4,7540.82,7475.0,7515.01,29.295251000000018,
2017-11-05 19:00:00,7515.02,7548.0,7515.01,7536.01,14.802713999999991,
2017-11-05 20:00:00,7536.01,7548.0,7480.03,7521.92,37.65213999999998,
2017-11-05 21:00:00,7481.04,7521.86,7301.9,7324.28,63.640181000000034,
2017-11-05 22:00:00,7324.42,7419.94,7324.42,7358.92,45.771079000000015,
2017-11-05 23:00:00,7352.0,7375.99,7279.02,7345.01,74.14244399999995,
2017-11-06 00:00:00,7345.1,7401.0,7300.0,7315.61,49.31282600000002,
2017-11-06 01:00:00,7326.69,7379.96,7315.58,7336.12,61.801015999999954,
2017-11-06 02:00:00,7336.12,7379.95,7319.01,7319.22,45.19790500000004,
2017-11-06 03:00:00,7328.02,7328.02,7186.78,7215.54,94.98218799999998,
2017-11-06 04:00:00,7226.98,7226.98,7101.0,7164.74,68.87422599999988,
2017-11-06 05:00:00,7166.02,7325.21,7166.01,7280.01,81.79681099999995,
2017-11-06 06:00:00,7280.0,7328.18,7245.02,7299.0,52.980266999999984,
2017-11-06 07:00:00,7299.0,7318.99,7233.05,7275.0,74.59612000000007,
2017-11-06 08:00:00,7274.98,7349.0,7265.0,7311.67,53.63487000000001,
2017-11-06 09:00:00,7329.93,7329.94,7265.0,7303.02,57.30553000000001,
2017-11-06 10:00:00,7303.02,7307.97,7258.01,7294.99,36.13132799999999,
2017-11-06 11:00:00,7270.49,7336.02,7258.01,7304.11,62.20691999999998,
2017-11-06 12:00:00,7324.97,7400.98,7303.01,7399.98,70.67483299999999,
2017-11-06 13:00:00,7399.99,7399.99,7315.02,7325.27,45.14209400000006,
2017-11-06 14:00:00,7334.96,7334.96,7230.04,7289.93,63.24523200000003,
2017-11-06 15:00:00,7289.93,7289.94,7202.07,7232.03,65.44358300000003,
2017-11-06 16:00:00,7235.02,7270.56,7150.02,7173.64,80.44312500000021,
2017-11-06 17:00:00,7173.54,7196.88,7050.0,7129.99,106.29908000000005,
2017-11-06 18:00:00,7128.34,7143.01,6960.0,7000.05,76.67370199999999,
2017-11-06 19:00:00,7005.02,7030.0,6957.0,7028.95,148.74787499999974,
2017-11-06 20:00:00,7006.01,7134.48,7000.02,7081.03,70.94347599999998,
2017-11-06 21:00:00,7081.53,7105.91,7056.01,7085.15,71.97390700000003,
2017-11-06 22:00:00,7085.2,7155.0,6980.0,7017.74,121.12904900000011,
2017-11-06 23:00:00,6980.54,7054.73,6906.0,6960.12,103.48329800000002,
2017-11-07 00:00:00,6981.72,7098.45,6909.01,7062.0,79.38114700000007,
2017-11-07 01:00:00,7069.97,7107.0,7050.05,7057.0,79.74102199999983,
2017-11-07 02:00:00,7057.0,7089.94,6967.03,7065.0,103.03446299999969,
2017-11-07 03:00:00,7061.02,7135.0,7060.01,7120.17,35.83196400000002,
2017-11-07 04:00:00,7120.18,7166.5,7109.99,7166.5,44.90194600000003,
2017-11-07 05:00:00,7173.77,7198.49,7070.21,7129.75,55.50709500000004,
2017-11-07 06:00:00,7129.76,7177.29,7080.59,7177.29,51.71840900000006,
2017-11-07 07:00:00,7143.21,7171.41,7109.89,7159.98,45.862153999999975,
2017-11-07 08:00:00,7157.97,7182.99,7110.05,7171.0,27.17514200000001,
2017-11-07 09:00:00,7171.01,7175.73,7130.0,7146.65,59.260620000000024,
2017-11-07 10:00:00,7146.12,7161.77,7110.03,7131.02,35.301797000000015,
2017-11-07 11:00:00,7131.02,7168.98,7080.59,7160.55,56.681684000000004,
2017-11-07 12:00:00,7160.54,7195.0,7139.93,7170.04,50.81932000000001,
2017-11-07 13:00:00,7170.4,7184.33,6967.02,7014.99,70.910858,
2017-11-07 14:00:00,7001.02,7078.39,6901.0,6980.0,117.13064999999918,
2017-11-07 15:00:00,6980.04,7041.97,6976.0,7038.2,71.97851499999989,
2017-11-07 16:00:00,7009.27,7041.29,6966.94,7000.0,78.7127809999995,
2017-11-07 17:00:00,6999.98,7041.98,6970.03,7041.97,60.077719000000116,
2017-11-07 18:00:00,7041.97,7078.4,7020.55,7050.0,56.000569999999904,
2017-11-07 19:00:00,7050.01,7078.27,7020.0,7059.78,60.94758999999998,
2017-11-07 20:00:00,7059.66,7059.81,6966.93,7018.0,45.795285999999976,
2017-11-07 21:00:00,7017.98,7044.2,6980.1,7037.99,53.95999,
2017-11-07 22:00:00,7030.0,7044.0,6980.07,7044.0,35.32142800000004,
2017-11-07 23:00:00,7039.51,7080.01,7037.0,7064.04,64.20734399999989,
2017-11-08 00:00:00,7070.0,7088.94,7035.02,7070.0,32.316939999999995,
2017-11-08 01:00:00,7059.55,7300.0,7059.55,7275.0,77.35446499999983,
2017-11-08 02:00:00,7274.99,7300.98,7221.02,7297.99,44.23069800000007,
2017-11-08 03:00:00,7297.99,7368.99,7279.43,7331.71,90.43912600000002,
2017-11-08 04:00:00,7331.71,7359.98,7290.2,7316.0,114.1467589999999,
2017-11-08 05:00:00,7331.23,7360.0,7293.02,7357.96,77.38184500000004,
2017-11-08 06:00:00,7350.0,7394.0,7319.57,7369.98,51.17494500000002,
2017-11-08 07:00:00,7359.04,7369.65,7280.0,7303.01,57.43023499999993,
2017-11-08 08:00:00,7303.02,7369.99,7303.01,7336.71,78.83446899999993,
2017-11-08 09:00:00,7336.81,7359.0,7303.03,7325.03,65.77603400000001,
2017-11-08 10:00:00,7325.11,7357.99,7325.09,7339.83,62.69358299999997,
2017-11-08 11:00:00,7339.98,7420.0,7321.17,7397.11,57.85433699999978,
2017-11-08 12:00:00,7406.47,7466.0,7361.49,7400.0,88.4891049999993,
2017-11-08 13:00:00,7400.0,7454.99,7375.02,7430.01,70.44636399999986,
2017-11-08 14:00:00,7438.0,7485.01,7425.0,7460.0,97.91473299999993,
2017-11-08 15:00:00,7460.0,7489.99,7428.25,7442.38,52.83996000000001,
2017-11-08 16:00:00,7468.99,7468.99,7352.51,7414.81,86.59516200000014,
2017-11-08 17:00:00,7417.7,7770.02,7352.16,7499.87,361.34774200000226,
2017-11-08 18:00:00,7499.87,7513.93,6651.0,7070.0,463.8707619999996,
2017-11-08 19:00:00,7070.0,7289.99,6974.0,7069.99,185.85838000000038,
2017-11-08 20:00:00,7070.0,7070.0,6895.02,6989.0,208.8303880000001,
2017-11-08 21:00:00,6989.49,7157.0,6960.82,6993.01,155.83051500000033,
2017-11-08 22:00:00,6993.02,7228.22,6993.01,7200.0,133.7388179999998,
2017-11-08 23:00:00,7212.79,7320.07,7101.01,7303.0,106.90343700000011,
2017-11-09 00:00:00,7303.01,7312.98,7130.01,7243.47,127.8165939999998,
2017-11-09 01:00:00,7241.95,7348.99,7241.95,7326.08,114.98889500000001,
2017-11-09 02:00:00,7326.96,7392.0,7304.63,7326.01,108.91900599999964,
2017-11-09 03:00:00,7326.02,7370.0,7242.03,7276.0,93.5786420000001,
2017-11-09 04:00:00,7277.94,7344.0,7260.01,7315.12,101.5893350000001,
2017-11-09 05:00:00,7315.13,7382.01,7315.11,7326.12,94.43304899999997,
2017-11-09 06:00:00,7326.12,7379.96,7326.1,7332.04,64.31236799999994,
2017-11-09 07:00:00,7334.61,7358.0,7330.01,7345.05,83.8516249999999,
2017-11-09 08:00:00,7345.05,7374.0,7125.28,7200.0,145.67704699999976,
2017-11-09 09:00:00,7200.0,7214.29,7132.02,7199.99,111.38383100000027,
2017-11-09 10:00:00,7199.99,7199.99,7157.0,7175.0,69.02303399999998,
2017-11-09 11:00:00,7175.0,7175.0,7040.0,7076.01,102.5239319999999,
2017-11-09 12:00:00,7076.0,7139.98,7015.0,7129.0,69.22516500000009,
2017-11-09 13:00:00,7116.04,7138.99,7098.0,7119.98,62.09608300000001,
2017-11-09 14:00:00,7109.97,7175.0,7100.0,7159.04,106.3706469999998,
2017-11-09 15:00:00,7159.07,7179.0,7100.0,7134.99,85.75892100000004,
2017-11-09 16:00:00,7134.99,7135.0,7100.0,7115.7,55.243812999999996,
2017-11-09 17:00:00,7119.98,7181.56,7117.86,7168.97,48.77253899999999,
2017-11-09 18:00:00,7156.83,7189.89,7116.23,7173.99,52.718855000000005,
2017-11-09 19:00:00,7148.02,7169.97,7116.2,7150.0,52.95554900000002,
2017-11-09 20:00:00,7150.02,7184.38,7120.96,7149.99,51.22168300000002,
2017-11-09 21:00:00,7149.98,7150.01,7070.02,7100.0,43.960216,
2017-11-09 22:00:00,7085.02,7128.01,7070.06,7092.95,26.227570000000018,
2017-11-09 23:00:00,7090.0,7090.0,7035.64,7079.99,40.74990900000001,
2017-11-10 00:00:00,7079.0,7211.13,7050.01,7211.13,41.756561,
2017-11-10 01:00:00,7200.0,7232.99,7181.15,7210.51,42.57828900000002,
2017-11-10 02:00:00,7210.52,7250.0,7187.88,7217.0,76.49733500000006,
2017-11-10 03:00:00,7204.77,7264.42,7191.64,7213.41,79.09120399999993,
2017-11-10 04:00:00,7223.79,7263.0,7223.79,7259.9,69.27403200000003,
2017-11-10 05:00:00,7259.9,7279.91,7160.1,7168.35,75.00550300000008,
2017-11-10 06:00:00,7160.08,7188.0,7118.61,7179.94,52.936175000000034,
2017-11-10 07:00:00,7187.96,7190.0,7140.02,7149.18,68.81589100000002,
2017-11-10 08:00:00,7149.19,7157.99,7051.0,7152.98,131.36867699999985,
2017-11-10 09:00:00,7152.99,7185.0,7035.66,7059.99,113.26794399999983,
2017-11-10 10:00:00,7059.98,7099.98,7020.0,7054.0,88.137842,
2017-11-10 11:00:00,7054.0,7054.78,6800.0,6831.2,254.29746299999968,
2017-11-10 12:00:00,6831.2,6858.78,6508.0,6629.98,331.3022659999995,
2017-11-10 13:00:00,6610.25,6800.0,6560.0,6780.0,297.72610200000065,
2017-11-10 14:00:00,6790.0,6824.07,6720.0,6720.0,149.7965140000004,
2017-11-10 15:00:00,6711.01,6781.26,6666.03,6760.02,142.67852900000034,
2017-11-10 16:00:00,6760.02,6910.0,6760.01,6825.01,115.16882899999997,
2017-11-10 17:00:00,6825.0,6845.03,6640.05,6728.02,111.65468599999993,
2017-11-10 18:00:00,6727.04,6727.04,6385.0,6400.0,184.3037649999997,
2017-11-10 19:00:00,6399.99,6600.0,6351.0,6526.31,233.23985399999944,
