date,open,high,low,close,Volume USD
1628017200,2487.34,2496.66,2470.12,2472.69,661970.087176012
1628013600,2470,2489.18,2450,2485.89,1365390.32070739
1628010000,2498.01,2510.11,2467.42,2470.04,748492.979692407
1628006400,2494.61,2502.55,2481.63,2499.03,2057494.00321315
1628002800,2512.78,2516.94,2475.19,2497.64,6891150.63826752
1627999200,2515.06,2540.73,2507.6,2513.5,4200332.97357162
1627995600,2503.18,2523.59,2500.36,2512.83,2929388.32265477
1627992000,2489.69,2516.79,2454.51,2501.54,4616766.60021943
1627988400,2512.01,2516.84,2485.07,2489.84,1336830.46133878
1627984800,2498,2525.57,2484.8,2512.4,7492562.42870709
1627981200,2484.91,2498,2468.41,2498,3664942.99593678
1627977600,2493.33,2494.72,2475.78,2483.43,3547147.31848806
1627974000,2462.75,2498,2442.58,2494.68,7687538.18103767
1627970400,2473.12,2487.5,2462.92,2462.92,12819316.612329
1627966800,2493.73,2493.73,2452.01,2472.65,12631967.4044452
1627963200,2530.31,2544.32,2480.6,2493.73,2439371.45161778
1627959600,2554.28,2562.51,2515.44,2532.4,27368076.8113964
1627956000,2546,2570.81,2540.78,2555.93,1913698.94668272
1627952400,2607.4,2607.92,2546.58,2547.19,3312420.98791983
1627948800,2605.69,2630.02,2585.81,2607.73,2012162.29195017
1627945200,2631.19,2637.86,2604.46,2608.07,882064.156429841
1627941600,2613.69,2636.34,2612,2630,6434342.9645987
1627938000,2598.33,2617,2587.03,2613.09,1852084.91834331
1627934400,2601.18,2625,2581.51,2598.52,8073073.65789484
1627930800,2650.97,2664.49,2595.04,2600.62,8389577.2710307
1627927200,2643.75,2657.62,2634.04,2652.19,9704305.95749273
1627923600,2649.67,2651.92,2621.89,2642.27,7635174.82241377
1627920000,2635.49,2665.99,2632.81,2647.45,3216796.25404251
1627916400,2627.86,2655.88,2622.34,2634.95,2274640.53857726
1627912800,2617.2,2636.23,2606.36,2627.5,2467739.88212855
1627909200,2591.25,2624.47,2581.29,2614.68,5714574.10205563
1627905600,2589.87,2603.74,2561.27,2587.06,2329784.77324842
1627902000,2600.1,2600.18,2572.2,2589.09,2055423.95141568
1627898400,2597.09,2603.44,2587.73,2596.91,1420483.22487939
1627894800,2570.33,2606.42,2556.17,2598.58,15853209.8362748
1627891200,2620.37,2623.95,2564.32,2569.61,24415650.1319027
1627887600,2619.62,2638.91,2603.12,2617.95,4061066.71984739
1627884000,2556.96,2627.37,2550,2620.31,8813284.03432978
1627880400,2548.23,2563.79,2546.4,2558.47,1268338.2821333
1627876800,2565.21,2568.84,2539.54,2550.56,29837647.5037648
1627873200,2566.66,2573.27,2553.77,2561.49,10025081.430971
1627869600,2537.82,2574.24,2531.76,2568.5,1426710.24035529
1627866000,2517.14,2556.22,2512.21,2539,2255403.84777364
1627862400,2556.17,2580.26,2506.89,2518,2018218.50953216
1627858800,2601.37,2616.03,2528.28,2556.3,4581345.53952071
1627855200,2652.95,2664.83,2583.05,2600.87,4206072.98065438
1627851600,2669.5,2679.38,2645.09,2653.32,7049718.59306761
1627848000,2658.13,2699,2651.63,2671.62,5595381.36714417
1627844400,2598.27,2665,2568.37,2655,5798378.7339282
1627840800,2569.01,2607.32,2566.94,2600,2015277.852354
1627837200,2568.54,2579.45,2548.99,2569.67,1101407.44732513
1627833600,2584.66,2587.04,2530,2569.74,2568180.86483628
1627830000,2579.73,2603.69,2578.27,2583.15,1055709.94072449
1627826400,2577.2,2592.21,2573.37,2583.18,959677.445833015
1627822800,2590.34,2596.72,2578.42,2579.87,794393.277997534
1627819200,2585.39,2609.89,2583.91,2590.73,804246.324600858
1627815600,2582.59,2591.69,2562.99,2586.89,861294.631919227
1627812000,2610.56,2610.62,2562.31,2583.8,5002294.68135743
1627808400,2595.11,2613.33,2593.93,2611.44,2970488.66829952
1627804800,2588.61,2602.74,2584.19,2595.11,2196540.2653777
1627801200,2601.41,2610.44,2583.35,2586.88,1496862.24829761
1627797600,2608.93,2613.97,2594.04,2600.79,956959.018257087
1627794000,2622.68,2629.1,2590.98,2609.89,1766326.34749375
1627790400,2617.92,2637,2607.78,2621.25,1303044.41181566
1627786800,2582,2620.38,2571.87,2616.27,12536496.510986
1627783200,2568.36,2589.11,2564.48,2580.82,1276787.93239325
1627779600,2572.22,2580,2555.45,2567.29,7749275.49732702
1627776000,2534.03,2574,2512.8,2570.58,3654880.19001517
1627772400,2539.12,2555,2525.76,2525.76,1727252.70873613
1627768800,2538.96,2546.5,2516.39,2539.53,3583046.93843726
1627765200,2495,2540.53,2495,2539.75,6369435.40146248
1627761600,2455.9,2498.74,2446.43,2490.49,5462149.09104842
1627758000,2456.75,2467.22,2451.26,2458.02,467329.303053425
1627754400,2439.33,2461.65,2438.02,2458.1,427559.177520175
1627750800,2447.11,2450.39,2437.07,2441.48,741564.26756215
1627747200,2460.05,2467,2444.98,2448.95,1917215.98704186
1627743600,2443.99,2460.78,2441.21,2459.77,2106009.02774514
1627740000,2444.86,2455.8,2432,2445.18,577474.847063227
1627736400,2463.02,2465,2445.89,2447.59,760398.35858481
1627732800,2458.86,2467.59,2452.37,2462.6,648581.137856036
1627729200,2473.37,2478.5,2447.21,2459.24,1175211.92110581
1627725600,2458,2477.84,2454.75,2472.7,1446326.11500979
1627722000,2463.25,2471.03,2451,2458.66,1330424.18422953
1627718400,2442.36,2470.6,2440.31,2463.76,1039508.05621529
1627714800,2437.76,2448.62,2437.76,2443.59,628809.202098917
1627711200,2438.03,2439.11,2424.88,2436.8,629565.618065296
1627707600,2456.83,2457,2422.78,2437.98,906035.103449302
1627704000,2465.5,2468.31,2437.03,2455.63,582138.805715887
1627700400,2468.02,2479.55,2455.31,2463.58,3276586.15617052
1627696800,2462.33,2484.55,2455.94,2467.7,1597706.34410812
1627693200,2461.42,2467.94,2449.44,2462.16,1053940.7621564
1627689600,2465.16,2470.87,2442.07,2457.63,2981265.11899428
1627686000,2443.33,2473.38,2430.19,2464.18,4586899.45546126
1627682400,2443.76,2448.1,2413.13,2440.49,1668745.08846539
1627678800,2422.49,2467.69,2420,2442.07,9148480.79629348
1627675200,2381.84,2445,2376.5,2420.32,4630387.94694383
1627671600,2349.91,2380.25,2346.93,2380.25,1323300.53669508
1627668000,2352.84,2352.84,2342.52,2348.67,691491.711910602
1627664400,2337.54,2356.22,2335.06,2354.04,940989.240451681
1627660800,2349.03,2350.1,2335,2335,2110525.10197005
1627657200,2341.28,2351.3,2332.23,2347.47,1752721.71867227
1627653600,2339.58,2358.27,2336.09,2341.83,4976822.89933452
1627650000,2332.4,2348.85,2322.34,2339.73,1623844.94519562
1627646400,2335.79,2347.81,2333.14,2335,663253.25466845
1627642800,2358.37,2358.75,2333.8,2335.95,1002113.56374051
1627639200,2347.32,2363.09,2330.75,2358.37,3372642.62808634
1627635600,2351.52,2353.97,2316.91,2350.5,4389179.70352797
1627632000,2404.75,2406.5,2336.51,2351.77,5238837.72893724
1627628400,2412.09,2412.09,2393.98,2404.35,4217554.59042066
1627624800,2403.91,2412.91,2385.63,2411.44,1973705.42880298
1627621200,2414.51,2418.64,2400.22,2402.68,1731948.66871187
1627617600,2422.15,2430,2406.36,2413.38,3048169.86747643
1627614000,2428.61,2439.16,2418.24,2423.23,1250378.99617999
1627610400,2438.31,2452.94,2422.24,2426.16,1822280.52904545
1627606800,2394.71,2445,2391.64,2435.58,2938775.26397057
1627603200,2384.16,2407.67,2367.37,2392.68,3570635.76828126
1627599600,2337.81,2404.08,2337.78,2383.89,6494350.80490876
1627596000,2312.43,2339.49,2310.71,2337.45,961444.399534603
1627592400,2314.43,2314.77,2305.9,2311.51,420530.48328901
1627588800,2311.93,2318.69,2306.73,2314.43,716955.08970327
1627585200,2311.39,2316.91,2302.93,2311.14,2441527.48773433
1627581600,2329,2329.84,2310,2311.21,596151.37128727
1627578000,2327.27,2335.65,2320.31,2326.56,1028089.76643628
1627574400,2326.03,2344.11,2319,2326.5,4464841.75239614
1627570800,2322.95,2335,2310.19,2324.47,1536188.44596815
1627567200,2318.89,2328,2298.88,2322.66,3345635.94461816
1627563600,2294.32,2320.69,2290.35,2320.69,1610397.17743487
1627560000,2296.41,2297.24,2284.37,2295.78,865410.334480829
1627556400,2311.5,2318.89,2284.71,2294.21,1244931.22509589
1627552800,2319.24,2324.68,2305.56,2311.43,1041023.92410306
1627549200,2295.74,2329.86,2295.37,2319.6,2375284.3048422
1627545600,2296.63,2301.64,2287.49,2295.13,1523674.63208896
1627542000,2293.05,2303.22,2291.9,2293.57,1223903.42330126
1627538400,2301.09,2306.5,2292.23,2294.92,887898.123187866
1627534800,2295.9,2304.65,2284.86,2302.03,611597.441692159
1627531200,2278.3,2301.24,2271.68,2293.43,881453.641271762
1627527600,2285.61,2288.07,2274.63,2278.75,727701.536726562
1627524000,2288.75,2298.26,2284.06,2284.99,599915.146203043
1627520400,2278.56,2289.91,2266.51,2283.55,854038.136812297
1627516800,2299.26,2307.43,2278.12,2279.86,1164714.41352899
1627513200,2283.09,2310.38,2282,2299.52,1711220.14539092
1627509600,2305.02,2313.91,2285.05,2291.37,1496756.82427654
1627506000,2294.06,2306.57,2288.11,2303.31,1715615.52133016
1627502400,2310.08,2310.78,2288.75,2295.44,2907804.27796981
1627498800,2322.15,2329.72,2294.67,2309.95,3509802.26388843
1627495200,2261.16,2327.11,2252.77,2320.21,4561831.54736191
1627491600,2320.61,2326.54,2252.54,2263.97,4980513.64635096
1627488000,2293.19,2325.09,2282.95,2319.68,1283866.2102614
1627484400,2290.51,2302.59,2283.01,2291.44,1271938.26348347
1627480800,2280.01,2292.77,2268.8,2290.37,2388312.6794021
1627477200,2287.27,2297.9,2273.34,2283.28,2129640.58705081
1627473600,2331.51,2335.04,2282.28,2286.18,4206836.16634161
1627470000,2300.82,2347.15,2297.35,2332,4478958.55952556
1627466400,2304.77,2315,2296.61,2301.27,4175494.89515191
1627462800,2286.34,2307.2,2282.4,2307.2,2559788.8071513
1627459200,2297.93,2317.16,2278.2,2286.08,7992831.86360013
1627455600,2261.66,2302.64,2260.85,2297.24,4822826.35987434
1627452000,2297.49,2300.38,2244.81,2256.76,3653554.53419488
1627448400,2282,2304.93,2281.73,2298.12,2052365.19660142
1627444800,2288.87,2302.99,2280,2283.35,1744723.39665748
1627441200,2303.28,2315.27,2276.53,2291.65,2559259.57877603
1627437600,2312,2336.27,2296.73,2301.71,4466664.77764677
1627434000,2281.27,2312.74,2266.51,2310.04,3576072.86683504
1627430400,2299.76,2305.37,2272.87,2281.84,1510766.79309677
1627426800,2298.5,2304.62,2272.04,2304.62,2104916.73016322
1627423200,2263.88,2313.95,2250,2298.23,5140469.50224493
1627419600,2245.5,2271.92,2240.94,2265.01,1051841.63669643
1627416000,2230.6,2253.55,2230.6,2243.56,871028.634319593
1627412400,2242.53,2246.84,2227.99,2230.6,1737775.66159962
1627408800,2226.24,2248.97,2198.71,2239.91,1424166.67342244
1627405200,2223.83,2236.05,2213.9,2228.23,1085945.32428293
1627401600,2279.06,2282.87,2221.02,2223.84,4572310.42728031
1627398000,2281.79,2300.87,2263.72,2279.23,2833402.74369074
1627394400,2300.12,2305.36,2241.25,2281.4,9474963.29050555
1627390800,2310.99,2320.26,2290.67,2303.01,6161115.53668185
1627387200,2278.41,2321.8,2265.51,2310,9609518.8300881
1627383600,2249.59,2280,2240.25,2280,2373948.9470256
1627380000,2235.52,2252.79,2227.5,2247.74,3619137.9881832
1627376400,2216.51,2241.95,2211.09,2236.07,1875481.48714932
1627372800,2202.24,2222.41,2196.36,2217.81,1387014.10354031
1627369200,2191.37,2208.29,2188.14,2204.91,2341414.98267133
1627365600,2203.18,2212.47,2185.01,2190.94,1974270.87409109
1627362000,2184.31,2205.42,2182.93,2202.91,2716995.68121909
1627358400,2170.76,2197.16,2166.91,2186.29,1711230.20975339
1627354800,2164.17,2187.2,2150.62,2172.08,1371164.77207523
1627351200,2161.07,2184.74,2156,2166.62,1606618.90944341
1627347600,2233.79,2233.79,2157.41,2162.24,4241535.3746199
1627344000,2226.89,2241.38,2207.53,2232.52,4770354.65910299
1627340400,2248.7,2259.63,2227.96,2228,5881508.39362088
1627336800,2230.01,2253.25,2217,2248.13,6826615.76680975
1627333200,2263.06,2269.03,2205.18,2234.77,7023451.39229683
1627329600,2362,2366.76,2231.03,2266.82,17079194.8315142
1627326000,2381.33,2435.01,2362.24,2362.24,17903358.6554285
1627322400,2361.55,2388.73,2354.85,2382.65,14777866.1924579
1627318800,2365,2370.1,2351.96,2361.79,1128249.37383382
1627315200,2339.84,2383.42,2336.5,2364.79,2441738.75668159
1627311600,2328.97,2346.28,2323.12,2346.28,828356.203780596
1627308000,2334.49,2351.98,2323.96,2330,4154427.2473334
1627304400,2348.11,2348.11,2306.6,2334.93,5506828.53206651
1627300800,2345.44,2358.51,2327.06,2350.78,1578729.00564254
1627297200,2358.64,2358.64,2338.01,2343.82,3529333.24427924
1627293600,2346.66,2362,2336.39,2357.24,3860116.71730929
1627290000,2336.38,2350,2331.41,2344.36,1192444.03120299
1627286400,2325.92,2338.91,2301.49,2336.35,3625600.05121161
1627282800,2359.56,2373.34,2301.16,2326.72,4983622.61669575
1627279200,2348.99,2393.51,2341.84,2358,4159020.83076936
1627275600,2329.51,2351.44,2321.86,2350.52,1675988.94971345
1627272000,2316.87,2345.6,2309.86,2326.99,3382438.358183
1627268400,2305.05,2320,2296.06,2318.96,2240949.67742311
1627264800,2317.2,2324.22,2288.44,2305.05,3318084.8575747
1627261200,2262.35,2344,2258.21,2314,14026937.0066283
1627257600,2192.07,2270.38,2175.57,2259.22,5223505.23898524
1627254000,2167.34,2199.49,2163.83,2194,10148826.6629867
1627250400,2161.74,2171.56,2155.5,2166.88,821953.009128373
1627246800,2158.5,2173.6,2155.48,2162.1,743064.950279283
1627243200,2153.05,2159.88,2146.27,2158.5,423547.417399635
1627239600,2157.9,2165,2146.52,2155.54,420206.126216773
1627236000,2153.26,2165.95,2152.48,2158.02,1066611.36489297
1627232400,2128.08,2154.96,2124.04,2152.51,1977972.98280712
1627228800,2138.77,2140.22,2121.96,2129.75,783046.027137553
1627225200,2117.68,2145.25,2117.45,2140,946903.330238
1627221600,2131.11,2132.38,2108,2118.74,1354934.96977926
1627218000,2149.22,2152.28,2120.05,2132.28,1563981.82865675
1627214400,2160.16,2160.16,2142.19,2146.88,890195.672263683
1627210800,2162.3,2169.97,2153.53,2160.62,588762.843374875
1627207200,2176.5,2185.67,2160,2162.64,555761.364447924
1627203600,2170.28,2178.12,2160.76,2174.42,1552985.57343102
1627200000,2176.32,2183.52,2163.26,2169.14,2918046.88608925
1627196400,2169.87,2187.64,2169.55,2176.19,2957969.01389273
1627192800,2158,2171.82,2154.43,2169.14,1361178.77468609
1627189200,2167.03,2177.24,2152.64,2158.3,1692090.3910301
1627185600,2152.2,2175.52,2147.68,2167.91,1649962.73121716
1627182000,2165.65,2174.97,2152.75,2153.89,1855890.71849109
1627178400,2143.81,2169.59,2142.82,2165.16,1983064.6973972
1627174800,2154.52,2163.8,2139.67,2144.77,1912436.21626094
1627171200,2186.86,2197.35,2141.28,2153.67,3046284.78025767
1627167600,2172.52,2189.54,2161.15,2185.86,2628316.15680735
1627164000,2168.28,2173.9,2152.86,2173.79,2226366.72655405
1627160400,2153.05,2173.81,2139.76,2169.3,929902.1927055
1627156800,2146.37,2158.54,2127.49,2154.94,739845.131668483
1627153200,2176.41,2178.68,2141.05,2149.31,1639030.92710222
1627149600,2185.48,2194.45,2176.6,2178.1,1140736.57186719
1627146000,2193.89,2200.11,2180.75,2188.33,2918936.70767608
1627142400,2152.03,2195.26,2147.73,2195.26,5565040.70640359
1627138800,2165.05,2182.26,2151.6,2153.6,2233603.29096784
1627135200,2155.64,2172.83,2146.17,2165.64,3302951.07302061
1627131600,2159.78,2175,2155.37,2157.33,1742361.56609864
1627128000,2156.52,2161.56,2147.2,2160.16,1962385.57044416
1627124400,2150.27,2171.23,2138.2,2153.88,4578437.35698525
1627120800,2141.97,2160.32,2133.1,2152.7,4000144.49639829
1627117200,2123.15,2144.6,2123.15,2141.34,2086824.18183829
1627113600,2134.02,2136.47,2117.78,2123.78,2556940.95375202
1627110000,2143.19,2145.38,2126.59,2134.35,1151052.09836462
1627106400,2135.7,2147.68,2129.9,2143.2,2751932.66138047
1627102800,2131.61,2138.72,2124.93,2133.61,1712549.40259794
1627099200,2140.94,2145.33,2126.73,2130.9,3348275.5887266
1627095600,2124.77,2140.94,2113.02,2136.62,2568998.61208295
1627092000,2125.41,2128.35,2117.51,2121.96,1153868.98545663
1627088400,2112.31,2127.89,2107.2,2122.73,5647789.91765318
1627084800,2127.16,2132.88,2109.43,2112.31,8229191.3695662
1627081200,2091.84,2132.81,2085.16,2126.2,11598479.1090035
1627077600,2056.76,2099,2054.67,2090.27,14598401.7141387
1627074000,2041.61,2058.58,2037.78,2055.18,2404515.94681641
1627070400,2023.05,2042.18,2018.17,2042.18,1736952.65323641
1627066800,2014.52,2025.63,2014.03,2022.42,1201543.55516804
1627063200,2012.86,2024.97,2009.28,2011.29,3315266.60698273
1627059600,2015.12,2018.31,1997.16,2014.74,4020550.22895632
1627056000,2048.53,2050.2,2006.97,2017.97,5282594.65940581
1627052400,2066.19,2066.19,2047.04,2047.04,2306481.05944256
1627048800,2076.58,2078.41,2061.32,2063.88,9245707.15408802
1627045200,2064.45,2079.44,2061.26,2078.14,6141442.60212182
1627041600,2052.33,2066.11,2047.18,2065.36,1194913.65400461
1627038000,2054.1,2073.33,2054.1,2055.69,2185909.12565101
1627034400,2049.17,2057.43,2044.24,2054.29,2659716.76788881
1627030800,2044.77,2066.94,2039.88,2050,3639108.283912
1627027200,2065.31,2065.31,2041.3,2046.16,3001155.56581725
1627023600,2078.12,2079.62,2055.38,2063.46,1132490.62828989
1627020000,2075.05,2081.67,2067,2076.26,375973.937443756
1627016400,2076.6,2094.22,2072,2074.53,798066.238160131
1627012800,2059.99,2085.68,2056.02,2074.65,2119471.96594219
1627009200,2066.16,2068.07,2054.51,2059.17,663443.389794424
1627005600,2066.44,2077.34,2056.07,2065.2,1994237.36921117
1627002000,2028.15,2072.4,2027.54,2065.86,1984645.90052416
1626998400,2026.56,2036,2014.9,2028.5,1473785.37437062
1626994800,2005.03,2026.46,2000.2,2023,555746.84290538
1626991200,2015.54,2016.87,1991.43,2005.04,1004593.7477483
1626987600,2015.65,2027.25,2008.99,2008.99,12167008.4337422
1626984000,2028.66,2030.29,2013.94,2015.65,1072330.894636
1626980400,2023.86,2031.73,2020.73,2028.28,769019.110951119
1626976800,2034.95,2039.33,2019.29,2024.43,668695.213368822
1626973200,2022.16,2035.33,2020,2034.94,736767.510390504
1626969600,2034.31,2046.83,2014,2022.16,1887155.59418087
1626966000,1999.47,2043.18,1994.59,2034.06,4740177.81490498
1626962400,1992.25,2001.88,1978.84,1998.15,2047946.62169825
1626958800,2007.72,2011.73,1986.07,1990.22,3479282.69170958
1626955200,1984.04,2012.41,1948.19,2010.18,3116600.55367108
1626951600,1985.8,1987.36,1968.99,1982.29,1577100.6780444
1626948000,1980.24,1992.9,1976.26,1982.33,600175.931386381
1626944400,2007.61,2010.23,1970.5,1980.96,1680913.37904564
1626940800,1990.56,2018.8,1986.06,2010.21,6384027.33955927
1626937200,1986.86,2015.25,1983.67,1992.61,13697384.7482713
1626933600,1967.77,1988.1,1965.6,1985.55,726426.252099051
1626930000,1987.82,1993.79,1965.54,1969.01,1015241.88699307
1626926400,1975.62,2004.61,1975,1987.93,1833891.09665092
1626922800,1965.51,1989.61,1965.24,1977.13,1111692.4012298
1626919200,1978.76,1982.22,1962.3,1966.9,930274.916936599
1626915600,1986.94,1993.08,1977.3,1980.04,1024457.2765771
1626912000,1994.08,2023.76,1983.56,1987.58,2376963.01845638
1626908400,1985.19,1995.5,1973.03,1995.5,1178688.0670645
1626904800,1951.75,1984.8,1950.5,1983.23,1779453.13011334
1626901200,1946.94,1961.33,1940.74,1951.42,700475.621929257
1626897600,1938.52,1951.86,1922.4,1946.84,16782653.3536786
1626894000,1958.61,1970.99,1936.36,1939,4116895.01494285
1626890400,1972.72,2034,1954.62,1957.22,7485404.17645821
1626886800,1977.83,1981.37,1955.98,1972.45,3056123.52841187
1626883200,1956.22,2010.64,1950.55,1978.55,5887573.36273267
1626879600,1937.86,1958.76,1927.97,1955.4,3394631.96240036
1626876000,1906.49,1942,1905.76,1933.96,2098623.15260548
1626872400,1904.3,1909.72,1894.23,1904.06,1358793.13355821
1626868800,1911.47,1919.78,1898.32,1900.01,1570312.34455131
1626865200,1904.49,1911.68,1896.49,1908.91,2214228.12783251
1626861600,1896.18,1913.52,1888.24,1899.27,2452295.06139042
1626858000,1872.44,1896.33,1864.8,1894.13,1784279.24361117
1626854400,1879.98,1882.08,1862.27,1873.24,2794527.07109423
1626850800,1880,1882.24,1863.33,1875.45,4203608.28938846
1626847200,1858.39,1879.98,1857.94,1879.96,1935043.58205196
1626843600,1863.31,1868.69,1853.47,1857.88,1360925.96283464
1626840000,1802.4,1872.81,1802.4,1862.57,13716314.9788558
1626836400,1795.48,1808.51,1790.74,1802.43,817412.232492501
1626832800,1775.91,1800.5,1775.91,1794.05,1052890.48537952
1626829200,1771.36,1777.32,1752,1774.71,1260393.50368025
1626825600,1788.25,1796.55,1765.4,1768.91,518099.958748873
1626822000,1771.13,1794.34,1771.13,1786.54,691393.577647025
1626818400,1785.41,1788.24,1765.04,1768.24,1036967.42143419
1626814800,1794.77,1799.35,1778.84,1787.89,1030794.42024951
1626811200,1790.54,1805.23,1790.54,1795.88,396279.521354478
1626807600,1794.62,1802.15,1787.31,1790.76,549935.90718114
1626804000,1784.64,1796.38,1781.16,1794.62,760183.805981006
1626800400,1783.28,1787,1776.64,1782.78,701622.381939647
1626796800,1804.36,1820.26,1778.54,1778.54,1136098.14957501
1626793200,1766.49,1812.56,1763.09,1807.27,2668067.82126256
1626789600,1744.46,1770.84,1737.7,1768.73,4508861.71025738
1626786000,1756.68,1759.3,1734.54,1743.31,3105831.31064019
1626782400,1757.08,1763.23,1745.84,1756.88,1001435.38128296
1626778800,1755.14,1763.33,1743.27,1755.44,1521549.73866688
1626775200,1727.1,1756.41,1720.56,1755.51,2198275.27554851
1626771600,1736.62,1754.15,1717.17,1727.51,2077095.83408915
1626768000,1762.45,1764.54,1735.97,1736.7,1572933.34064353
1626764400,1760.04,1769.64,1757.88,1762.45,1188481.83878128
1626760800,1752.23,1761.46,1747.64,1759.12,1203186.78078884
1626757200,1740,1754.26,1738.49,1752.26,1328305.77220597
1626753600,1728.13,1752.76,1724.35,1740.45,3013329.89532505
1626750000,1750,1756.73,1720.07,1728.4,2668491.6671216
1626746400,1783.34,1791.02,1750,1750,2738032.9429075
1626742800,1814.21,1815.71,1777.53,1783.71,2298772.270887
1626739200,1818.35,1840.74,1813.35,1815.61,948602.463026758
1626735600,1822.17,1829.42,1816.77,1817.29,689590.049290762
1626732000,1814.1,1828.5,1812.83,1820.54,569610.300979794
1626728400,1820.01,1826.73,1811.25,1811.78,801533.248341583
1626724800,1825.24,1825.72,1817.55,1818.73,587356.561045397
1626721200,1818.4,1826,1807.11,1824.59,1499643.79031253
1626717600,1827,1830.94,1814.92,1818.4,730119.900657432
1626714000,1818.72,1830.73,1816.35,1822.77,559508.22475975
1626710400,1817.42,1824.8,1812.83,1818.82,784244.21202356
1626706800,1817.85,1831.68,1816.15,1818.93,1458279.40994503
1626703200,1808.16,1825,1805,1820.57,2585990.88462445
1626699600,1812.56,1827.56,1805,1808.74,8315828.34379804
1626696000,1862.57,1867.11,1805,1812.62,4769971.71814639
1626692400,1858.73,1874.8,1858.73,1861.55,784229.928245947
1626688800,1872.21,1876.3,1850.16,1855.24,5947895.33459506
1626685200,1874.28,1883.68,1866.64,1871.47,1552755.16249517
1626681600,1890.66,1899.25,1874.98,1875.73,662996.359693286
1626678000,1906.01,1918.87,1889.4,1892.41,1011365.95360699
1626674400,1908.88,1912.28,1898.23,1907.47,631499.35665062
1626670800,1899.31,1915.31,1891.89,1907.83,1351389.31072256
1626667200,1889.18,1899.1,1882.12,1899.1,627795.8655815
1626663600,1878.64,1892.29,1876.45,1886.11,775629.797116961
1626660000,1880.71,1889.28,1873.55,1878.93,529602.701413328
1626656400,1884,1886,1865.85,1882.65,1306632.4169238
1626652800,1886.86,1907.41,1882,1884.24,890176.140748015
1626649200,1883.71,1903.64,1881.15,1890.99,531443.862711235
1626645600,1914.91,1928.21,1881.95,1888.6,1114956.1820181
1626642000,1892.53,1915.79,1891,1913.47,1528239.33928429
1626638400,1899.59,1904,1893.98,1894.51,2421089.52134515
1626634800,1899.75,1907.78,1898.42,1900.88,9822797.02746554
1626631200,1903.86,1908.65,1898.84,1899.8,6518428.57318792
1626627600,1895.23,1911.39,1891.46,1903.14,636474.846235723
1626624000,1889.56,1901.11,1877.92,1895.97,1279651.58256072
1626620400,1905.85,1912.46,1880.27,1891.11,1315742.24203984
1626616800,1947.99,1957.01,1902.15,1905.92,1533801.92562871
1626613200,1957.97,1961.94,1942.39,1948,792802.1611946
1626609600,1964.95,1972.27,1957.3,1960.26,470669.97532265
1626606000,1960.53,1969.21,1959.22,1964.22,443617.074911959
1626602400,1962.88,1967.02,1951.3,1963.01,793186.833962563
1626598800,1967.29,1973.76,1962.82,1963.79,256775.045888585
1626595200,1960.13,1974.42,1958.67,1969.47,686051.689311939
1626591600,1962.99,1968.69,1954.6,1958.97,371186.640081457
1626588000,1979.6,1981.69,1954.93,1956.94,688068.205594614
1626584400,1977.15,1982.8,1975.09,1977.74,567507.065270567
1626580800,1983.3,1990.42,1973.95,1975.81,761264.928656729
1626577200,1986.12,1986.37,1972.57,1981.9,10520741.6792206
1626573600,1980.96,1994,1973.63,1982.59,2965648.09437279
1626570000,1971.97,1983.88,1962.7,1978.91,13123903.490831
1626566400,1900.83,1987.56,1898.95,1970.94,1963304.12350763
1626562800,1898.11,1901.41,1891.48,1898.48,371929.084901884
1626559200,1907.36,1907.36,1895.78,1899.89,482824.836336733
1626555600,1899.74,1914.22,1893.46,1908.95,277915.589619427
1626552000,1911.66,1915.81,1899.77,1900.44,446988.056524729
1626548400,1905.68,1918.98,1897.72,1911.3,448849.764228027
1626544800,1893.37,1911.84,1892.08,1903.68,392246.693162928
1626541200,1903.55,1903.55,1880.57,1895.51,354703.428896868
1626537600,1889.02,1917.38,1881.8,1899.93,840673.828021213
1626534000,1885.64,1887.48,1872.38,1886.24,596938.682784682
1626530400,1884.26,1893.09,1880.97,1882.31,512848.003616255
1626526800,1874.23,1894.92,1861.09,1883.52,998043.899449651
1626523200,1863.37,1877.44,1859.67,1874.52,590676.401739424
1626519600,1852.65,1868.24,1845.13,1866.01,924025.727504727
1626516000,1880.07,1880.07,1852.94,1852.94,1218915.40485732
1626512400,1896.85,1898.44,1878.07,1880.25,1320324.80171996
1626508800,1876.98,1909.94,1867.32,1895.77,599723.314675881
1626505200,1891.65,1891.65,1877.6,1878.41,635106.340130284
1626501600,1886.51,1893.51,1883.65,1893.51,600826.990485242
1626498000,1880.23,1890.37,1877.97,1886.32,474388.597645346
1626494400,1869.27,1885.81,1862.14,1880.23,611885.869113319
1626490800,1865.92,1875.86,1863.18,1865.76,354527.149088237
1626487200,1875.28,1875.28,1858.29,1865.86,1005222.05525717
1626483600,1897.22,1897.22,1867.21,1874.65,655196.692951839
1626480000,1876.1,1897.25,1865.85,1897.11,1013058.58493947
1626476400,1878.44,1887.04,1871.91,1876.66,670351.030589668
1626472800,1895.93,1903.22,1877.25,1878.97,875281.968533121
1626469200,1901.97,1903.72,1891.82,1895.09,630730.760284947
1626465600,1914.1,1920.87,1901.47,1901.47,534134.249790584
1626462000,1920.27,1925.18,1906.69,1914.13,843521.912640328
